OID_;Landslide;LONGITUDE;LATITUDE;DTM_merged;slope;LULC;profile_curvature;plan_curvature;dist_acc_road;dist_river;NDVI;rain;aspect
272;0;99371,5978;86003,6731;181,752243;8,551501751;2;1,536997676;-0,436227381;25;4;0,502841811;65,55169678;3
273;0;94356,3821;101185,9098;201,7675018;11,13102341;2;-1,686719298;0,189328104;140,8722839;192,4214172;0,507564302;67,9081955;4
274;0;73615,2797;87925,1861;261,3990631;35,40907669;2;-0,744123936;-0,171637781;42,98254585;108,6738205;0,519057188;70,12542725;5
275;0;78688,1986;92139,5373;417,5224915;2,283956766;4;0,30571261;-0,050048828;464,9042969;238,2120972;0,372059443;70,2183609;4
276;0;100907,6149;96897,3096;292,8049927;2,956376314;4;0,056214362;0,061554283;629,2487793;196,3288116;0,322716378;66,76327515;7
277;0;82574,8988;64507,7553;250,3975067;0,869594276;4;0,121905599;-0,094659142;202,3882446;234,0053406;0,45163362;68,72952271;2
278;0;76207,8969;89448,9223;235,7330933;5,567814112;5;0,391456723;-0,140918389;18,02775574;129,6340942;0,274192721;68,57514191;7
279;0;84362,141;86824,1499;342,3490143;9,047668934;2;0,409014151;-0,514347076;452,5483398;506,6270905;0,510686836;68,40847778;3
280;0;93112,6805;68781,2985;162,4274979;7,33992362;4;-0,022067993;-0,017768399;407,8780365;207,8917999;0,485535355;65,52669525;2
281;0;58031,2892;69576,729;272,6324158;4,059288502;5;0,341208518;-0,187944934;120,5031128;134,4060974;0,41927728;78,44406891;5
282;0;80870,3227;77666,2606;351,21875;4,200889826;8;-0,192200921;0,153767392;168,060997;81;0,362610199;72,2583313;6
283;0;92682,8513;98262,501;371,6974792;3,107960939;4;-0,146368235;-0,017243324;136,6199036;314,0063782;0,39385783;68,22146606;7
284;0;75742,0522;131869,7953;479,1699829;9,268209457;4;-0,158341512;-0,264945805;275;139,4632568;0,37377086;79,7634201;2
285;0;54016,9188;109953,5062;470,9207764;5,849610567;2;-0,159528404;0,088188425;174,0258636;129,0310059;0,365934357;82,2545166;4
286;0;81500,3586;77223,0824;350,670166;4,419824123;2;-0,069138162;0,009511501;314,7713318;92,35800171;0,390589375;72,2583313;8
287;0;65255,3887;89897,7584;265,1875;1,745309293;4;-0,00674734;-0,15405938;875,6474609;282,9266205;0,475658941;71,81765747;5
288;0;91151,1434;68220,7942;168,8087463;3,253807187;4;-0,250291266;0,04503249;40;282,9628906;0,388634072;66,58672333;4
289;0;88137,4901;68349,1953;214,6949997;10,34587669;4;-0,086815692;-0,03699846;159,154007;230,8311081;0,471256241;68,48262787;1
290;0;67321,1821;59060,996;424,7799988;3,113862276;2;0,289319664;-0,094222315;1256,300171;539,1641846;0,516103912;77,46200562;4
291;0;94368,3237;90514,7418;289,6575012;1,734089017;4;0,071917877;0;184;110,9999962;0,476654077;66,63912201;5
292;0;75912,984;95806,3721;266,2662506;13,13688326;4;-0,289559081;0,188682735;264,8357849;283,974472;0,198415126;67,96497345;3
293;0;68779,1854;132006,6209;469,1700134;20,77535343;4;-1,224368811;-0,363928735;61,58733749;97,86214447;0,264986526;78,90211487;4
294;0;78692,6795;61783,2135;280,625;1,457870603;2;-0,389994174;0,139661908;1804,395752;132,2308655;0,560116351;69,73446655;2
295;0;75187,5445;117124,4204;507,1499939;2,997838497;4;-0,397016227;0;4,123105526;100,4241028;0,369270019;76,62203217;6
296;0;60243,9857;73141,75;351,2726135;0,874135584;4;-0,282065243;0,028372666;868,8774414;181,5929565;0,491438378;79,08164215;7
297;0;70079,8732;65225,488;285,4049988;2,51204586;4;0,055692369;-0,02972977;150,3279724;282,9929352;0,611684304;74,19760132;4
298;0;68730,838;123968,5235;431,0829468;17,12515926;2;-1,075656235;-0,552230895;578,723175;190,2130432;0,348545444;76,32598877;3
299;0;65420,0551;109429,6244;471,4115295;8,781037331;5;-0,230194651;0,044000754;19;133,7441635;0,318621902;75,21044922;8
300;0;64490,6831;92356,2661;272,6399841;2,494880915;4;-0,022594243;0,005669027;637,138916;596,8526001;0,448863045;70,31610107;5
301;0;89888,0874;69694,1049;200,5382767;12,33032751;2;0,136044934;0,492131069;114,0657616;88,49293137;0,603874632;66,58672333;5
302;0;61358,8069;110604,4799;374,1790619;11,074193;2;-0,115087837;0,455597192;772,4593811;42,10097313;0,362595531;79,06426239;8
303;0;76159,2565;81113,6132;240,5149994;11,00573397;4;0,098424956;0,111979172;315,1269531;133,7236023;0,44385697;71,1490097;8
304;0;95103,6815;83376,4486;247,1293335;9,87296772;2;0,442506328;-1,142785251;338,2077789;161,3427963;0,402241165;66,5377121;8
305;0;76953,0739;106304,4291;346,6964722;5,429919243;2;-0,251627475;0,335910857;639,0563354;190,3733215;0,419721661;70,38022614;2
306;0;94240,1793;78876,8785;296,7192383;4,53834486;2;-0,63476193;0,114896357;542,8001709;98,1835022;0,446492789;67,71864319;9
307;0;78116,6577;94383,4917;290,5849915;3,815262318;4;0,055360783;-0,186166778;371,6517334;345;0,505553566;70,2183609;2
308;0;63584,1502;66209,825;340,9887695;2,712623119;5;0,35428375;0,106807869;32,66483688;359,5643158;0,385831461;77,987854;2
309;0;64702,103;99764,1137;368,144989;4,345772028;4;-0,027798148;0,004697054;127,4127121;133,0319366;0,193698245;72,55635834;2
310;0;77895,8822;101725,1393;233,3362503;10,84240007;4;-0,135978177;0,041901497;639,023468;189,6219864;0,383088162;68,84999847;8
311;0;60645,1652;114672,9087;359,5362549;2,476212025;4;0,044780333;-0,067701139;54,37369728;84,37117767;0,336392157;78,28912354;4
312;0;58522,0159;111527,7075;469,4556274;9,135351181;2;-0,31690982;0,152055133;193,5716858;217,749855;0,489166573;79,6490097;9
313;0;75768,1344;99479,0777;234,1600037;3,838035464;4;0,161091059;-0,075405784;98;25;0,39152146;67,96497345;5
314;0;66422,7527;112297,829;437,2324982;7,296890497;4;0,693094969;-0,206189565;248,3646545;3,605551243;0,329086496;75,21044922;4
315;0;69115,6828;107327,4482;486,0187378;10,94828939;4;-0,178353198;-0,170788452;591,3924255;125,799427;0,314858657;73,79322052;4
316;0;74281,8243;126745,4942;497,4700012;10,44615746;4;-0,365279272;0,171977788;970,7947693;193,7408066;0,327641604;75,53756714;3
317;0;84088,9286;100569,7352;246,3775024;7,084526777;4;-0,38114202;0,194443628;44;73,34848022;0,487566868;68,72090149;4
318;0;77894,1168;85656,3731;227,3937454;1,308888674;5;0,039706562;-0,005871043;99,40322113;227,2685623;0,282061067;69,1687851;6
319;0;71503,669;90885,3595;272,5;3,568101168;2;-0,42729497;0,146931812;478,3513489;39,82461548;0,469382803;68,34123993;2
320;0;83017,2672;86251,7947;302,1487732;1,029809475;4;-0,091347992;-0,096627139;305,3948364;5,830951691;0,465068503;68,40847778;8
321;0;49848,0878;100267,0885;404,6324158;16,80958176;2;0,135305084;-0,005950256;66,9253273;97,97703552;0,331367761;84,38446045;5
322;0;83718,9158;93183,4197;303,5712433;26,75021267;2;3,432981133;-1,335732698;96,71606445;150,8857117;0,554438133;68,95240021;5
323;0;61870,7442;88610,99;298,8834229;0,919267893;4;-0,190519556;-0,01278446;149,4857788;629,3647461;0,260256843;74,76383972;5
324;0;55125,471;106167,4225;446,7200012;11,41340256;4;0,105081212;-0,310665146;474,0791016;153,510582;0,371505778;82,19322205;9
325;0;59224,6857;108143,126;354,158844;17,83104706;2;0,292548075;-0,718075126;55,54277802;12,64911079;0,446539956;77,92923737;6
326;0;63239,7457;121122,1874;433,0599976;13,05456829;2;0,508411229;-0,50110662;537;175,7868042;0,325673628;78,33531189;7
327;0;76426,6352;93806,3783;220,5074921;12,21413994;2;-0,052226704;-0,061314195;43,0116272;33,83784866;0,36065204;67,86808014;2
328;0;83788,2686;97055,6307;302,7862549;5,630557537;5;0,012421223;-0,289457038;142,4429779;320,9906464;0,439549736;69,63050842;8
329;0;98356,3944;84954,4447;237,9400482;6,475320816;4;-0,135261998;0,066121712;166,6283264;206,8646851;0,411452046;65,55169678;8
330;0;80938,2885;90710,8769;367,0536957;4,620178699;2;-0,301087767;0,053803081;190,6029892;101,9190483;0,557178567;70,0789566;6
331;0;72738,6784;117869,2577;491,4375;2,934268236;4;0,069808304;0,046741188;1075,345947;212,7204742;0,266085648;75,36101532;7
332;0;72389,158;85351,3303;335,5384216;5,002414703;2;0,537619472;-0,372335896;842,6393127;98,91912842;0,436420091;72,16313934;8
333;0;69055,2939;58287,9364;381,1687317;24,5261488;2;3,233989716;0,04199167;357,770874;813,1727905;0,441811233;75,81681061;1
334;0;95044,9113;86567,2887;270,7063599;4,758026123;4;0,146732524;-0,418653876;723,9702759;501,1427002;0,254117091;66,99703217;5
335;0;78496,1652;68106,0471;263,7908478;11,0303297;4;-3,464945436;-0,877185613;209,190094;4;0,555168507;70,16426849;8
336;0;81958,2261;96961,2913;291,1400146;1,288503051;4;-0,014689417;-0,006842837;526,4855041;124,7597694;0,49671939;69,44378662;2
337;0;73464,6168;105857,2909;311,0165405;26,06263733;2;-1,88174963;0,042535365;139,1869202;132,2799988;0,445493033;71,27853394;6
338;0;76751,2431;102444,9532;240,1974945;4,532552719;4;-0,230132028;-0,044244569;601,0025024;241,9462738;0,33231112;67,91539764;6
339;0;71560,8057;85713,2367;250,5229645;11,26597977;2;-2,325142384;-0,003048033;4,182873011;114,9804306;0,470043447;72,16313934;4
340;0;68683,0345;93986,7496;282,6074829;2,598833561;4;0,040227078;0;290,3670044;360,5343323;0,302898187;68,87979889;5
341;0;97550,513;84963,4174;272,5730286;1,153731406;2;0,01505569;-0,008706664;550,347168;434,9022827;0,479462544;66,5377121;8
342;0;63912,8752;103920,6106;460,7737427;19,06639481;2;0,316893041;-0,35608083;883,0320129;117,1195946;0,247025258;78,55762482;1
343;0;71459,533;80041,2749;332,2000122;3,650192022;5;0,265450329;0,307031065;683,1251831;133,375412;0,323077754;73,0399704;7
344;0;60772,4076;88805,7957;282,7425232;3,213202715;4;-0,034410708;0,065773331;305,5503235;162,2498016;0,392599475;74,76383972;4
345;0;79202,8126;67272,9535;280,7600098;2,947371006;4;-0,105836824;0,026209215;75,58438873;721,8427734;0,585923315;69,875;8
346;0;81715,3561;114114,3366;243,8450012;15,42860413;8;0,784370601;0,016344912;54,58937454;122,4132309;0,415341371;74,04152679;3
347;0;89831,0915;98394,4161;308,6931458;4,393503666;2;-0,176514775;0,215148047;796,1815186;308,4493408;0,466218617;67,16581726;9
348;0;87921,8274;99629,1515;366,34375;2,310109735;4;-0,037258046;0,128025532;110,0022736;442,7583923;0,515386623;68,82189178;4
349;0;57829,5153;63349,3834;365,2989502;13,80789757;2;-1,380376458;-0,646569282;193,7472534;125,570694;0,402650084;81,55903625;6
350;0;93835,3925;79374,8763;333,2470856;6,2868855;2;-0,108661789;0,073513423;365,9289551;234,4504166;0,468530024;67,71864319;9
351;0;99725,9804;88522,9166;271,109375;9,58109951;4;0,466973439;-0,018567814;306,7409363;148,5546646;0,424304992;67,5172348;6
352;0;62911,987;64555,1379;378,8673859;4,870148659;5;-0,837103069;-0,249447748;163,3860474;831,6759949;0,520905921;77,987854;5
353;0;72422,1838;100029,2275;373,8450012;1,75784564;2;0,140450925;-0,147933245;161,2761536;452,3284302;0,498350291;69,40126801;9
354;0;77531,3834;100751,6326;345,4712524;1,707603931;2;0,455998272;0,055000886;1095,321228;181,9189301;0,372127029;68,84999847;6
355;0;79271,3746;89359,7308;349,2156982;13,78961182;2;2,582375169;-0,973475069;446,0515747;556,4090271;0,375879829;70,19293976;8
356;0;50598,1176;98799,9135;440,2575989;14,23981953;2;0,253711566;0,01955453;462,9346619;26,07680893;0,342796682;84,64025116;4
357;0;72262,9196;87710,558;327,124054;5,392242432;2;-0,058886219;-0,078245215;265,887207;143,0873871;0,46737279;70,12542725;5
358;0;70320,6042;62363,5248;288,789978;2,907953382;4;-0,998777509;-0,198701799;105,019043;81,32035065;0,499332214;75,81681061;4
359;0;103695,5781;94487,3162;321,3900146;8,426720619;4;0,041085215;-0,220228434;214,2463531;404,100235;0,470480311;68,57118988;4
360;0;66479,9093;77549,2464;316,5500031;1,691333592;4;-0,025710485;-0,000228208;134,4116745;425,7111664;0,331807778;75,07782745;6
361;0;89240,9355;75317,8625;266,457489;6,924174547;4;-0,165929824;0,066862747;385,8108215;97,01546478;0,54779964;67,39859009;5
362;0;56419,644;107385,313;454,4595184;6,840206146;2;0,279547609;-0,247355677;1528,967285;334,0853271;0,507713991;79,17047882;3
363;0;94272,6373;85913,723;252,5870285;3,803203344;4;-0,420849741;-0,092860762;234,3224258;13,45362377;0,376063196;66,26144409;8
364;0;92964,4427;75310,8716;246,5849915;5,243374348;4;0,138819516;0,046074633;223,5732574;516,7687988;0,427502755;66,58361816;4
365;0;79674,2544;67105,4128;290,8987427;1,544400215;4;0,197541051;0,081296023;134,617981;266,8585815;0,357610283;69,875;3
366;0;81123,7451;78484,0153;373,0375519;2,233850598;2;0,203740627;-0,338295102;753,1245117;458,9259338;0,430318166;72,2583313;6
367;0;82676,4676;94201,378;362,625;2,331125021;4;-0,104826882;0,207212046;520,5775757;268,0391846;0,513552158;70,0789566;5
368;0;69009,4323;91098,5886;285,1000061;7,402504683;8;-0,276324794;0,014901541;308;67,26811981;0,403066671;68,87979889;9
369;0;85549,4427;72093,9184;256,487381;0,948123455;4;0,177827612;-0,059988303;18,97366524;77,04218674;0,531592497;70,24025726;6
370;0;83961,8895;112164,0685;314,5449982;15,36178303;2;0,364268422;0,017801842;467,9802246;58,89820099;0,393556989;70,87415314;3
371;0;53106,3806;110765,6576;439,6462402;6,293080807;5;-0,062302675;-0,192155011;8,062257767;91,70605469;0,215526562;82,2545166;8
372;0;88843,0527;90622,2529;367,4649963;9,914386749;2;-1,045171142;-0,112639591;682,5606079;75;0,487915733;67,80254364;5
373;0;65314,282;96407,5974;360,855545;2,818558455;2;0,362158328;0,395463616;986,5918579;40,31128693;0,463633749;71,38898468;6
374;0;63618,3528;71034,9897;317,7882385;18,72881222;5;2,926453829;0,310389996;59,20304108;35,5105629;0,261470298;77,46638489;7
375;0;95378,6834;79151,7973;287,5950012;4,923815012;2;-0,15471065;0,165141076;126,8463669;27,58622932;0,496546305;67,65381622;7
376;0;82078,0651;98264,6255;306,7734528;2,824121833;2;0,013426749;0,05487382;30,80584335;83,29764175;0,501121456;69,44378662;3
377;0;82792,1246;87533,9168;304,4021912;3,994732141;4;0,234443188;-0,209630117;241,3068542;552,3269043;0,401342415;69,5594635;4
378;0;57677,3493;109461,8373;372,9476318;21,63031769;2;-0,237710312;1,738412261;552,482605;46,615448;0,45738933;79,6490097;7
379;0;93316,1093;62285,0745;155,1374969;3,065085649;4;0,033423315;-0,166990362;86,90509033;723,9689331;0,505522728;66,84067535;4
380;0;76094,7736;81610,6509;251,847496;9,989330769;5;1,880739927;-0,476284951;409;352,4251709;0,37844258;70,2100296;5
381;0;101790,4905;91427,3036;351,4949951;7,114952564;4;0,235521764;-0,042391937;98,00510406;570,9378052;0,48485874;68,57118988;9
382;0;64251,2006;132847,1227;0;0;2;0;0;2535,272827;31,20091152;0,431778662;0;0
383;0;67876,3466;132333,5579;473,0374908;5,337064266;4;0,441465929;-0,127014752;201,8836365;300,3722534;0,293676957;79,99971771;3
384;0;80554,2489;79369,0028;369,2752533;9,814985752;2;-0,703556359;-0,586901844;66,24198151;595,1315002;0,407394192;72,2583313;4
385;0;71144,889;93762,6238;269,6662598;1,082592249;4;-0,067969125;0,084012136;624,666687;166,0752792;0,299320864;68,34123993;7
386;0;94761,8187;81642,1535;289,1537476;12,31881523;2;0,802486748;-0,39191474;150,249794;236,320755;0,328405566;66,26144409;3
387;0;69922,343;114130,3395;279,5675049;38,96217537;2;-1,268557549;-0,404107928;153;27,20294189;0,402991917;72,77118683;3
388;0;93235,4696;77118,3967;331,4700012;1,649358988;4;0,014657889;-0,007634103;313,4653015;575,7938232;0,338477463;67,71864319;7
389;0;84973,4896;77134,2301;352,7719879;5,972363472;2;-0,590413392;-0,370200634;513,1403503;436,2264404;0,46728437;70,71172333;7
390;0;60794,4936;101771,9116;468,625;7,988132954;4;-0,862985253;0,000632628;44,94440842;36,12478256;0,38322052;81,65522766;3
391;0;50650,5399;107271,7498;432,4885864;14,01175117;2;0,719719112;0,177770175;428,0134277;64,84597015;0,419959841;82,01186371;3
392;0;89439,3498;102825,209;390,4538879;2,087789297;2;-0,134817377;0,053205837;689,8485107;656,9429016;0,464040912;67,9466095;2
393;0;81513,4818;95621,6285;403,071228;4,548223495;2;0,420305789;-0,246989533;548,5371704;639,0274048;0,400572277;69,44378662;5
394;0;70246,2749;136760,5571;0;0;4;0;0;410,2566223;16,88152695;0,304081373;0;0
395;0;68009,5021;98767,332;345,1025085;7,231840134;4;-1,424382091;0;672,8157349;525,2294922;0,348694664;70,51016998;5
396;0;66541,2298;99744,624;346,5325012;4,252713203;4;0,091250531;-0,093664959;202,0544434;67,23094177;0,316816052;71,38898468;2
397;0;62793,1555;118744,4605;503,2550049;3,472322822;8;-0,205420695;0,222064808;125,2277908;301,3776703;0,207863628;78,33531189;7
398;0;81046,4285;105672,0438;204,8574982;1,274076939;4;0,050568081;-0,001780772;61,55485535;62,96824646;0,608911402;69,23997498;6
399;0;89096,4185;71149,2143;228,0960693;8,456990242;2;1,222961247;-0,681464702;4,123105526;246,7893753;0,426041495;66,58672333;6
400;0;67766,9891;78701,2855;305,6400146;2,347920656;5;0,416303679;-0,16220697;22,47220421;404,4174805;0,311079306;75,07782745;4
401;0;88456,3177;75998,9525;259,4425049;1,559507787;4;0,029515322;-0,052455321;278,2615662;663,5623474;0,487407411;67,70606995;2
402;0;62296,2227;79923,2957;309,2825012;2,102006435;4;-0,04921565;0,227220766;557,5091858;152,2775421;0,520132615;76,71623993;2
403;0;94604,9205;74395,3237;172,1424713;5,615565777;4;0,192413822;-0,344781965;9,433980942;176,3774414;0,398974652;66,58361816;4
404;0;67336,1852;68292,0101;314,707489;1,167316198;4;-0,025564019;0,093841828;67,26811981;399,2818604;0,471577641;76,23757172;5
405;0;84000,8455;83322,3257;349,434967;3,659673214;2;0,522057116;-0,068535179;140,2462158;8,944272041;0,580370581;69,76426697;2
406;0;67945,2624;121132,5461;320,4150085;0,582447946;8;0;-0,095457245;82,73451233;33,54101944;0,259684507;76,14378357;3
407;0;56439,8053;114916,56;454,5787354;7,24591589;4;-0,2515627;0,23173593;269,5505524;160,2232819;0,359472027;80,38870239;3
408;0;72013,0933;124276,5189;509,3424988;2,54208982;4;-0,003625439;-0,018500587;257,2352905;216,1481018;0,35685515;78,59759521;8
409;0;88880,3961;77122,5712;276,3900146;10,3902092;4;-0,285807431;0,061117336;448,575531;360,2068787;0,543678054;67,32189178;4
410;0;82692,8441;105421,444;388,207489;3,527818322;4;0,098734222;0,294104844;861,5015869;462,7148132;0,335931073;69,23997498;4
411;0;80964,5609;70291,7626;278,0149994;3,076205015;4;0,00475593;-0,102415413;337,3203125;505,5620575;0,503224182;69,59802246;9
412;0;63225,0914;80716,3924;320,7375031;2,458872676;4;-0,098844949;0,064211372;335,3199921;265,0235748;0,447605796;76,71623993;8
413;0;67396,8494;83962,2425;279,7478027;8,651304722;2;-0,309936672;0,012549904;277,949646;86,72946167;0,4894606;73,94590759;3
414;0;75349,2128;69082,0336;286,358139;4,304497242;4;0,163911089;-0,067911848;209,3083801;28,63564301;0,438288177;71,64279938;3
415;0;68003,8291;135434,9216;468,2050171;4,442667007;4;0,008894222;-0,106609158;478,9091797;8,944272041;0,259516785;83,86101532;8
416;0;78054,9384;114601,1464;347,1080627;21,33421707;2;0,516226768;-0,040848357;621,45755;9,353188515;0,386736858;72,78432465;5
417;0;76587,5713;74705,5714;290,8049622;1,364219666;5;0,036679598;0,025650327;3,864328384;244,9183578;0,209248177;71,43333435;5
418;0;91733,2705;94419,2048;346,0812531;3,506758451;4;-0,164733455;0,00546373;529,330719;280,4077301;0,456712356;67,34322357;5
419;0;69887,1731;110892,0085;433,2349854;5,648457527;4;0,333097577;0,038912565;55,54277802;389,7409363;0,398002234;71,46440887;9
420;0;63831,952;74983,2766;325,5274353;3,536333084;4;-0,125231549;0,016568132;27,80287743;92,41753387;0,467601052;78,17118835;9
421;0;71496,3189;118649,8551;440,0574951;1,972165346;2;0,510518372;0,05595798;802,5982666;115,0043488;0,302277247;75,80551147;6
422;0;72204,643;115263,1825;492,375;4,504292488;4;-0,190350905;-0,114523977;96,18731689;138,0036163;0,344994459;75,36101532;4
423;0;81056,3268;74822,6944;289,1169434;18,65756321;2;0,052790493;-0,183014795;619,7491455;24,69817734;0,472299802;70,73503113;4
424;0;99550,7272;86969,9233;288,1806335;5,723217011;4;-0,078851625;0,217895508;419,5473633;316,627533;0,420066616;67,5172348;4
425;0;50295,3219;98129,6625;460,7200012;3,894331455;4;-0,068947345;0,083380677;538,6436768;144,8067627;0,278516166;84,64025116;4
426;0;63235,9833;110345,4638;446,4628906;3,29450798;2;0,263925776;-0,03712303;456,7214661;206,7486343;0,314195139;76,73022461;3
427;0;54591,4698;102061,5855;465,8287506;4,912659168;4;-0,063567188;-0,047614004;692,2348022;74,33034515;0,300034563;82,88248444;1
428;0;60461,8802;103294,6598;452,2749939;12,47132301;2;0,40269877;-0,286176249;512,9570923;40,80441284;0,386197784;81,65522766;8
429;0;66903,8559;136156,9775;481,34375;3,361783266;4;0,119592104;-0,102648582;373,4481049;38,07886505;0,425393294;83,0300827;5
430;0;59095,4386;123788,5452;486,269989;1,718798757;4;-0,003067363;-0,000790449;75,02666473;221,3707275;0,276539575;81,40169525;5
431;0;69843,8576;74212,7803;301,2453308;3,597679973;4;-0,003062621;0,148840517;924,3549194;123,9878998;0,395980244;74,13686371;9
432;0;60149,7909;126114,7224;463,5887451;2,212704897;4;-0,061031345;0,19276654;251,0159302;164,5554581;0,361546752;81,40169525;4
433;0;84505,1873;96683,3192;394,4299927;5,612469196;4;-0,030253431;0,087869056;539,3078613;383,6782532;0,428386435;69,63050842;8
434;0;52586,6235;106517,7817;400,3074951;12,86983156;2;-0,012547834;-0,115150146;1064,391846;203,0024567;0,363546776;82,01186371;8
435;0;56231,1467;88136,9026;298,5090637;4,625160217;5;0,096976899;0,137973726;159,154007;76,53103638;0,300856102;76,75494385;4
436;0;96854,0052;75487,1646;230,6425018;3,267729282;4;-0,045317598;-0,00395233;136,736969;110,3449173;0,443791632;66,44816589;5
437;0;67383,9676;109961,6765;308,0825195;12,36333942;2;0,185706198;0,027973218;87,46427917;32,28002548;0,24804093;75,21044922;1
438;0;67929,8311;124954,6216;467,1424866;10,81573105;4;0,134046257;-0,197900474;255,4251404;257,2566834;0,39716696;79,45113373;6
439;0;96102,9615;76673,6894;266,4874878;6,579233646;4;0,477397054;-0,118499942;232,5618134;72,56031799;0,422341984;66,44816589;5
440;0;73973,19;69088,978;293,6720886;13,83819628;2;0,604308426;-0,184375942;1068,011719;10,44030666;0,498951049;71,64279938;7
441;0;61220,8142;76116,9384;362,5242004;3,539487123;2;1,115093946;-0,214137912;410,0195007;234,6167145;0,437789385;79,08164215;5
442;0;79506,1433;77961,8661;361,6512451;3,049525261;4;0,10235782;0,142270222;22,67156792;529,8108215;0,324478402;70,60960388;5
443;0;81697,1711;112931,382;362,0094452;27,78275681;2;-1,559555769;-0,389951184;287,3125458;127,532341;0,455765365;72,01808166;2
444;0;59197,3658;85370,4784;336,6808777;12,02484322;2;1,857156157;-0,790515602;217,5545959;1070,998169;0,45574708;76,91426849;8
445;0;96715,8506;96548,5403;214,6312485;15,02118587;2;-0,101400033;-0,216728017;108,0021553;76,53102493;0,418805525;66,47146606;8
446;0;59714,0333;95904,2786;386,8264618;12,09719515;2;-1,041957498;0,483948708;370,766098;205;0,464740456;77,46850586;1
447;0;69201,5334;115405,1465;276,6762543;8,156879902;2;0,471751228;-0,767573237;940,8307495;31,01612473;0,441539232;72,77118683;4
448;0;88413,2802;67242,4008;298,7950134;2,904945731;5;-0,45953992;0,458022356;28,74875355;731,8018799;0,377752354;68,2583313;4
449;0;97297,0085;88572,4563;292,2487488;8,169121742;4;0,079861399;-0,105941661;527,3433228;43,29532623;0,374386302;66,99703217;4
450;0;71365,7716;135894,3554;537,272522;3,827572346;4;0,147950605;0,320373788;20,74807072;527,6490173;0,399629317;83,34774017;6
451;0;78383,6559;95130,562;293,0717468;2,225474715;2;0,238202646;-0,252698302;581,1342163;263,22995;0,549745475;70,2183609;3
452;0;68502,1826;72868,3541;305,9511566;6,877924442;2;0,52511096;-0,067146296;238,6681824;5;0,484894064;74,13686371;8
453;0;84983,302;83694,4359;330,9793701;4,398972511;8;-0,262266964;-0,091722503;199,0226135;63,90618134;0,435148959;69,76426697;1
454;0;87077,2747;100177,849;381,7137756;6,374902248;2;-0,167364687;-0,172710121;1102,924561;209,3238983;0,472100341;68,83135223;4
455;0;73583,3461;70933,8106;311,9074707;2,529003859;4;-0,264423341;0,048180953;79,37883759;285,3769531;0,524456727;73,27457428;8
456;0;65032,2218;125570,0968;460,6074829;2,184458852;4;-0,013640807;0,131349087;160,8632965;118,1905212;0,184877268;79,45113373;5
457;0;59641,2168;119312,8515;514,210022;5,25789547;2;0,333312839;-0,189722449;63,78871536;656,4030762;0,297854253;81,1151123;8
458;0;60404,6659;100521,5356;489,3924866;4,608787775;4;-0,073288064;-0,008250218;363,0798798;502,0956116;0,27632934;81,65522766;4
459;0;65428,1378;122052,6858;463,6700134;11,14834595;4;0,083941959;-0,354229629;376,6297913;255,2802429;0,211171262;76,14378357;2
460;0;81357,2132;81743,1589;409,6295776;1,372283995;2;0,389178574;-0,004757544;439,5565796;403,1562805;0,534801815;70,57175446;7
461;0;60615,261;123666,7508;497,6721191;2,042457104;5;-0,024223914;0,079579346;118,8486404;427,4786682;0,314884096;81,40169525;7
462;0;95155,2532;100572,8296;172,0888596;6,035164833;2;-0,114641681;-0,037409673;43,13930893;88,86506653;0,57535194;69,17782593;6
463;0;83615,0759;108087,9571;246,6224976;15,09967184;2;0,076234028;-0,579644203;663,3626709;68,79679871;0,652306663;68,74674988;4
464;0;70750,3274;121233,3096;431,238739;3,918861866;2;0,315886706;-0,281186581;421,6835327;391,899231;0,338330619;74,13319397;7
465;0;58959,1298;92243,8931;266,5801239;7,006963253;2;-0,43071489;-0,234333411;225,7797623;10,02493763;0,425183346;73,05875397;2
466;0;59623,8481;95071,7436;333,7449951;7,511202097;4;-0,434466511;-0,414278641;375,2099457;844,8878479;0,379253321;73,05875397;2
467;0;70616,7713;118828,166;487,3356171;16,99536324;2;-0,528396323;-0,230380438;316,6138763;252,8784256;0,364397234;74,13319397;5
468;0;88548,9816;96335,029;328,3962555;1,816908479;4;0,014144662;0,082185723;17,18995953;411,5859528;0,568511972;68,82189178;4
469;0;90731,5671;77490,1975;290,6613159;3,700590849;2;0,244651154;0,081809662;613,6594849;21,18962097;0,619675425;67,77259827;2
470;0;93874,2104;74007,6034;223,5261612;12,35093355;4;0,272463188;0,138770893;131,928009;159,3722076;0,510302435;66,58361816;3
471;0;93924,5945;78462,5034;323,8603821;3,563866138;2;-0,11086224;-0,014511598;497,8925476;279,1146851;0,539410875;67,71864319;1
472;0;81647,4926;109721,1536;366,3049927;6,582521915;4;-0,203006625;-0,060747281;149,9066315;94,89467621;0,395192013;72,01808166;4
473;0;60753,5726;106942,3584;318,7564087;20,45697594;2;-0,006797626;-0,263145268;155,5409851;13,15294647;0,277798309;77,92923737;7
474;0;83695,8336;104058,4774;224,6599503;4,140829086;4;-0,20682729;-0,015289241;141,4496307;150,7564163;0,418961026;68,72090149;7
475;0;81926,4864;104987,9034;272,9250183;8,490999222;4;0,084151052;-0,241238058;401,3776245;5,830951691;0,339220279;69,23997498;7
476;0;74120,2928;92443,3413;241,0050049;1,918932736;4;0,137435585;0,073511668;113,0884628;52,61178589;0,441776247;67,86808014;3
